2562  
0.151391E+03 0.518989E+02 5
0.158441E+03 0.523241E+02 5
0.165559E+03 0.523241E+02 5
0.172609E+03 0.518989E+02 5
0.179465E+03 0.510627E+02 5
0.186023E+03 0.498418E+02 5
0.192213E+03 0.482708E+02 5
0.198000E+03 0.463885E+02 5
0.131370E+03 0.441869E+02 5
0.137044E+03 0.456838E+02 5
0.142999E+03 0.468854E+02 5
0.149189E+03 0.477653E+02 5
0.155550E+03 0.483025E+02 5
0.162000E+03 0.484832E+02 5
0.168450E+03 0.483025E+02 5
0.174811E+03 0.477653E+02 5
0.181001E+03 0.468854E+02 5
0.186956E+03 0.456838E+02 5
0.192630E+03 0.441869E+02 5
0.198000E+03 0.424238E+02 5
0.131024E+03 0.400891E+02 5
0.136276E+03 0.414920E+02 5
0.141740E+03 0.426461E+02 5
0.147386E+03 0.435315E+02 5
0.153172E+03 0.441317E+02 5
0.159047E+03 0.444350E+02 5
0.164953E+03 0.444350E+02 5
0.170828E+03 0.441317E+02 5
0.176614E+03 0.435315E+02 5
0.182260E+03 0.426461E+02 5
0.187724E+03 0.414920E+02 5
0.192976E+03 0.400891E+02 5
0.198000E+03 0.384591E+02 5
0.130732E+03 0.359788E+02 5
0.135633E+03 0.372707E+02 5
0.140691E+03 0.383539E+02 5
0.145886E+03 0.392137E+02 5
0.151192E+03 0.398376E+02 5
0.156576E+03 0.402160E+02 5
0.162000E+03 0.403429E+02 5
0.167424E+03 0.402160E+02 5
0.172808E+03 0.398376E+02 5
0.178114E+03 0.392137E+02 5
0.183309E+03 0.383539E+02 5
0.188367E+03 0.372707E+02 5
0.193268E+03 0.359788E+02 5
0.198000E+03 0.344944E+02 5
0.130480E+03 0.318574E+02 5
0.135084E+03 0.330236E+02 5
0.139801E+03 0.340166E+02 5
0.144619E+03 0.348255E+02 5
0.149521E+03 0.354411E+02 5
0.154487E+03 0.358558E+02 5
0.159491E+03 0.360646E+02 5
0.164509E+03 0.360646E+02 5
0.169513E+03 0.358558E+02 5
0.174479E+03 0.354411E+02 5
